TITLE,AUTHOR,FILEPATHS,GENRE
Peter Pan in Kensington Gardens,['J.M. Barrie'],"['./CORPUS/Adventure/1332.txt', './CORPUS/Fantasy/1332.txt']","{'Adventure', 'Fantasy'}"
Tom Swift and his Great Searchlight,['Victor Appleton'],['./CORPUS/Adventure/4635.txt'],{'Adventure'}
The Last of the Mohicans,['James Fenimore Cooper'],['./CORPUS/Adventure/27681.txt'],{'Adventure'}
"Omega, the Man",['Lowell Howard Morrow'],['./CORPUS/ScienceFiction/26882.txt'],{'Science Fiction'}
Null-ABC,"['Henry Beam Piper', 'John Joseph McGuire']",['./CORPUS/ScienceFiction/18346.txt'],{'Science Fiction'}
She and Allan,['H. Rider Haggard'],['./CORPUS/Adventure/5745.txt'],{'Adventure'}
Jurgen,['James Branch Cabell'],['./CORPUS/Fantasy/8771.txt'],{'Fantasy'}
PRoblem,['Alan Edward Nourse'],['./CORPUS/ScienceFiction/24290.txt'],{'Science Fiction'}
"Adventures of Huckleberry Finn, Part 3",['Mark Twain'],['./CORPUS/Adventure/7102.txt'],{'Adventure'}
With No Strings Attached,['Gordon Randall Garrett'],['./CORPUS/ScienceFiction/23198.txt'],{'Science Fiction'}
Sabotage in Space,['Carey Rockwell'],['./CORPUS/ScienceFiction/18520.txt'],{'Science Fiction'}
Fly By Night,['Arthur Dekker Savage'],['./CORPUS/ScienceFiction/32734.txt'],{'Science Fiction'}
Legacy,['James H Schmitz'],['./CORPUS/ScienceFiction/21510.txt'],{'Science Fiction'}
The Story of the Champions of the Round Table,['Howard Pyle'],['./CORPUS/Fantasy/10745.txt'],{'Fantasy'}
The Edge of the Knife,['Henry Beam Piper'],['./CORPUS/ScienceFiction/18584.txt'],{'Science Fiction'}
The Helpful Hand of God,['Tom Godwin'],['./CORPUS/ScienceFiction/30322.txt'],{'Science Fiction'}
"Starr, of the Desert",['B. M Bower'],['./CORPUS/Western/12570.txt'],{'Western'}
A Journey to the Interior of the Earth,['Jules Verne'],['./CORPUS/ScienceFiction/3748.txt'],{'Science Fiction'}
The Lord of Death and the Queen of Life,['Homer Eon Flint'],['./CORPUS/ScienceFiction/5703.txt'],{'Science Fiction'}
Zeritsky's Law,['Ann Griffith'],['./CORPUS/ScienceFiction/51234.txt'],{'Science Fiction'}
The Secret of Kralitz,['Henry Kuttner'],['./CORPUS/ScienceFiction/32584.txt'],{'Science Fiction'}
They Twinkled Like Jewels,['Philip Jose Farmer'],['./CORPUS/ScienceFiction/29559.txt'],{'Science Fiction'}
Year of the Big Thaw,['Marion Zimmer Bradley'],['./CORPUS/ScienceFiction/28650.txt'],{'Science Fiction'}
The Fire and the Sword,['Frank M. Robinson'],['./CORPUS/ScienceFiction/51170.txt'],{'Science Fiction'}
By Conduct and Courage,['G.A. Henty'],['./CORPUS/Adventure/28357.txt'],{'Adventure'}
Man Made,['Albert R. Teichner'],['./CORPUS/ScienceFiction/24955.txt'],{'Science Fiction'}
Space Station 1,['Frank Belknap Long'],['./CORPUS/ScienceFiction/50290.txt'],{'Science Fiction'}
Welsh Fairy Tales,['William Elliott Griffis'],['./CORPUS/FairyTale/9368.txt'],{'Fairy Tale'}
Hall of Mirrors,['Fredric Brown'],['./CORPUS/ScienceFiction/29720.txt'],{'Science Fiction'}
The Final Figure,['Samuel Kimball Merwin'],['./CORPUS/ScienceFiction/41062.txt'],{'Science Fiction'}
Service with a Smile,['Charles Louis Fontenay'],['./CORPUS/ScienceFiction/30371.txt'],{'Science Fiction'}
The Holladay Case,['Burton E. Stevenson'],['./CORPUS/CrimeMystery/19672.txt'],{'Crime and Mystery'}
The White Company,['Arthur Conan Doyle'],['./CORPUS/Adventure/903.txt'],{'Adventure'}
"A Connecticut Yankee in King Arthur's Court, Part 1.",['Mark Twain'],"['./CORPUS/ScienceFiction/7242.txt', './CORPUS/Fantasy/7242.txt']","{'Science Fiction', 'Fantasy'}"
The Works of Edgar Allan Poe,['Edgar Allan Poe'],"['./CORPUS/CrimeMystery/2147.txt', './CORPUS/Horror/2147.txt']","{'Crime and Mystery', 'Horror'}"
Lost in Translation,['Larry M. Harris'],['./CORPUS/ScienceFiction/30029.txt'],{'Science Fiction'}
Jewels of Gwahlur,['Robert E. Howard'],['./CORPUS/ScienceFiction/42236.txt'],{'Science Fiction'}
The Tale of Terror,['Edith Birkhead'],['./CORPUS/Horror/14154.txt'],{'Horror'}
The Line of Love,['James Branch Cabell'],['./CORPUS/Fantasy/9488.txt'],{'Fantasy'}
By Proxy,['Gordon Randall Garrett'],['./CORPUS/ScienceFiction/24707.txt'],{'Science Fiction'}
The Lamps of the Angels,['Richard Sabia'],['./CORPUS/ScienceFiction/51669.txt'],{'Science Fiction'}
Operation Terror,['William Fitzgerald Jenkins'],['./CORPUS/ScienceFiction/17870.txt'],{'Science Fiction'}
The Ashiel Mystery,['Mrs. Charles Bryce'],['./CORPUS/CrimeMystery/9746.txt'],{'Crime and Mystery'}
The Angel of the Revolution,['George Griffith'],['./CORPUS/ScienceFiction/31324.txt'],{'Science Fiction'}
The Willows,['Algernon Blackwood'],['./CORPUS/Horror/11438.txt'],{'Horror'}
The Fantasy Fan November 1933,['Charles D. Hornig'],['./CORPUS/ScienceFiction/46534.txt'],{'Science Fiction'}
Piper in the Woods,['Philip K. Dick'],['./CORPUS/ScienceFiction/32832.txt'],{'Science Fiction'}
Tom Swift and The Visitor from Planet X,['Victor Appleton'],['./CORPUS/ScienceFiction/17985.txt'],{'Science Fiction'}
Ministry of Disturbance,['Henry Beam Piper'],['./CORPUS/ScienceFiction/20659.txt'],{'Science Fiction'}
Tedric,['Edward Elmer Smith'],['./CORPUS/ScienceFiction/49651.txt'],{'Science Fiction'}
The Wolf Hunters,['James Oliver Curwood'],['./CORPUS/Adventure/12170.txt'],{'Adventure'}
The Master Key,['L. Frank Baum'],['./CORPUS/Fantasy/436.txt'],{'Fantasy'}
At the Back of the North Wind,['George MacDonald'],['./CORPUS/Fantasy/225.txt'],{'Fantasy'}
Finished,['H. Rider Haggard'],['./CORPUS/Adventure/1724.txt'],{'Adventure'}
"Cogito, Ergo Sum",['John Foster West'],['./CORPUS/ScienceFiction/29149.txt'],{'Science Fiction'}
Jungle Tales of Tarzan,['Edgar Rice Burroughs'],"['./CORPUS/Adventure/106.txt', './CORPUS/Fantasy/106.txt']","{'Adventure', 'Fantasy'}"
Out Like a Light,['Gordon Randall Garrett'],['./CORPUS/ScienceFiction/24444.txt'],{'Science Fiction'}
Solar Stiff,['Chas. A. Stopher'],['./CORPUS/ScienceFiction/28646.txt'],{'Science Fiction'}
Collector's Item,['Evelyn E. Smith'],['./CORPUS/ScienceFiction/31686.txt'],{'Science Fiction'}
Last Enemy,['Henry Beam Piper'],['./CORPUS/ScienceFiction/18800.txt'],{'Science Fiction'}
Death of a Spaceman,['Walter M. Miller'],['./CORPUS/ScienceFiction/29643.txt'],{'Science Fiction'}
Tales of Chinatown,['Sax Rohmer'],['./CORPUS/CrimeMystery/5697.txt'],{'Crime and Mystery'}
The Year When Stardust Fell,['Raymond F. Jones'],['./CORPUS/ScienceFiction/33660.txt'],{'Science Fiction'}
Handyman,['Frank Banta'],['./CORPUS/ScienceFiction/51546.txt'],{'Science Fiction'}
Prime Difference,['Alan E. Nourse'],['./CORPUS/ScienceFiction/51321.txt'],{'Science Fiction'}
The Mad Planet,['Murray Leinster'],['./CORPUS/ScienceFiction/35425.txt'],{'Science Fiction'}
Red Cap Tales,['Samuel Rutherford Crockett'],['./CORPUS/FairyTale/22656.txt'],{'Fairy Tale'}
Herein is Love,['Reuel L. Howe'],['./CORPUS/Romance/20289.txt'],{'Romance'}
Common Denominator,['John D. MacDonald'],['./CORPUS/ScienceFiction/51148.txt'],{'Science Fiction'}
The Passing of Ku Sui,['Anthony Gilmore'],['./CORPUS/ScienceFiction/30303.txt'],{'Science Fiction'}
Sight Unseen,['Mary Roberts Rinehart'],['./CORPUS/CrimeMystery/1960.txt'],{'Crime and Mystery'}
Tom Swift and his Wizard Camera,['Victor Appleton'],['./CORPUS/Adventure/1283.txt'],{'Adventure'}
As Long As You Wish,"[""John O'Keefe""]",['./CORPUS/ScienceFiction/24121.txt'],{'Science Fiction'}
The Graveyard of Space,['Milton Lesser'],['./CORPUS/ScienceFiction/32133.txt'],{'Science Fiction'}
End as a World,['F.L. Wallace'],['./CORPUS/ScienceFiction/50959.txt'],{'Science Fiction'}
Security Plan,['Joseph Farrell'],['./CORPUS/ScienceFiction/51588.txt'],{'Science Fiction'}
The Narrative of Arthur Gordon Pym of Nantucket,['Edgar Allan Poe'],"['./CORPUS/Adventure/51060.txt', './CORPUS/Fantasy/51060.txt']","{'Adventure', 'Fantasy'}"
Publicity Stunt,['Robert Moore Williams'],['./CORPUS/ScienceFiction/49779.txt'],{'Science Fiction'}
One Man's Poison,['Robert Sheckley'],['./CORPUS/ScienceFiction/32041.txt'],{'Science Fiction'}
Rattle OK,['Harry Warner'],['./CORPUS/ScienceFiction/51092.txt'],{'Science Fiction'}
The Shadow of the Rope,['E.W. Hornung'],['./CORPUS/CrimeMystery/12590.txt'],{'Crime and Mystery'}
The Man,['Bram Stoker'],"['./CORPUS/Horror/2520.txt', './CORPUS/Romance/2520.txt']","{'Horror', 'Romance'}"
A Strange Disappearance,['Anna Katharine Green'],['./CORPUS/CrimeMystery/1167.txt'],{'Crime and Mystery'}
Sand Doom,['William Fitzgerald Jenkins'],['./CORPUS/ScienceFiction/22467.txt'],{'Science Fiction'}
No Pets Allowed,['M.A. Cummings'],['./CORPUS/ScienceFiction/29139.txt'],{'Science Fiction'}
The Beautiful Eyes of Ysidria,['Charles A. Gunnison'],['./CORPUS/Western/18660.txt'],{'Western'}
Fifty-one Tales,['Lord Dunsany Edward J.M.D. Plunkett'],['./CORPUS/Fantasy/7838.txt'],{'Fantasy'}
The Deadly Daughters,['Winston K. Marks'],['./CORPUS/ScienceFiction/24965.txt'],{'Science Fiction'}
Irresistible Weapon,['Horace Brown Fyfe'],['./CORPUS/ScienceFiction/29994.txt'],{'Science Fiction'}
Remember the Alamo,['R.R. Fehrenbach'],['./CORPUS/ScienceFiction/30267.txt'],{'Science Fiction'}
The Sign of the Four,['Arthur Conan Doyle'],['./CORPUS/CrimeMystery/2097.txt'],{'Crime and Mystery'}
Mary Louise,['Edith van Dyne'],['./CORPUS/Fantasy/5660.txt'],{'Fantasy'}
The Adventure of the Bruce-Partington Plans,['Arthur Conan Doyle'],['./CORPUS/CrimeMystery/2346.txt'],{'Crime and Mystery'}
Dutch Fairy Tales for Young Folks,['William Elliot Griffis'],['./CORPUS/FairyTale/7871.txt'],{'Fairy Tale'}
A Gift from Earth,['Manly Banister'],['./CORPUS/ScienceFiction/51129.txt'],{'Science Fiction'}
The Talleyrand Maxim,['J.S. Fletcher'],['./CORPUS/CrimeMystery/9834.txt'],{'Crime and Mystery'}
The Land That Time Forgot,['Edgar Rice Burroughs'],['./CORPUS/ScienceFiction/551.txt'],{'Science Fiction'}
Anthem,['Ayn Rand'],['./CORPUS/ScienceFiction/1250.txt'],{'Science Fiction'}
Tom Swift and his War Tank,['Victor Appleton'],['./CORPUS/Adventure/954.txt'],{'Adventure'}
No Moving Parts,['Murray F. Yaco'],['./CORPUS/ScienceFiction/25078.txt'],{'Science Fiction'}
Metamorphosis,['Franz Kafka'],['./CORPUS/Horror/5200.txt'],{'Horror'}
Fables in Rhyme for Little Folks,['Jean de La Fontaine'],['./CORPUS/FairyTale/24108.txt'],{'Fairy Tale'}
The Man Who Played to Lose,['Laurence Mark Janifer'],['./CORPUS/ScienceFiction/30259.txt'],{'Science Fiction'}
Tales of Space and Time,['Herbert George Wells'],['./CORPUS/ScienceFiction/27365.txt'],{'Science Fiction'}
Celebrity,['James McKimmey'],['./CORPUS/ScienceFiction/29962.txt'],{'Science Fiction'}
A Primary Reader,['E. Louise Smythe'],['./CORPUS/FairyTale/7841.txt'],{'Fairy Tale'}
Tinker's Dam,['Joseph Tinker'],['./CORPUS/ScienceFiction/24655.txt'],{'Science Fiction'}
Mr. Spaceship,['Philip K. Dick'],['./CORPUS/ScienceFiction/32522.txt'],{'Science Fiction'}
Home is Where You Left It,['Adam Chase'],['./CORPUS/ScienceFiction/32890.txt'],{'Science Fiction'}
Shadows in the Moonlight,['Robert E. Howard'],['./CORPUS/ScienceFiction/42188.txt'],{'Science Fiction'}
The Thing in the Attic,['James Benjamin Blish'],['./CORPUS/ScienceFiction/32447.txt'],{'Science Fiction'}
The Barbarians,['John Sentry'],['./CORPUS/ScienceFiction/30828.txt'],{'Science Fiction'}
This World Must Die!,['Horace Brown Fyfe'],['./CORPUS/ScienceFiction/23102.txt'],{'Science Fiction'}
The Winged Men of Orcon,['David R. Sparks'],['./CORPUS/ScienceFiction/22176.txt'],{'Science Fiction'}
Plague Ship,['Andre Norton'],['./CORPUS/ScienceFiction/16921.txt'],{'Science Fiction'}
Zero Hour,['Alexander Blade'],['./CORPUS/ScienceFiction/30476.txt'],{'Science Fiction'}
His Last Bow,['Arthur Conan Doyle'],['./CORPUS/CrimeMystery/2350.txt'],{'Crime and Mystery'}
The Eight Strokes of the Clock,['Maurice Le Blanc'],['./CORPUS/CrimeMystery/7896.txt'],{'Crime and Mystery'}
The Brand of Silence,['Harrington Strong'],['./CORPUS/CrimeMystery/21891.txt'],{'Crime and Mystery'}
A Bullet for Cinderella,['John D. MacDonald'],['./CORPUS/CrimeMystery/49931.txt'],{'Crime and Mystery'}
Dead World,['Jack Douglas'],['./CORPUS/ScienceFiction/27631.txt'],{'Science Fiction'}
File No. 113,['Emile Gaboriau'],['./CORPUS/CrimeMystery/3803.txt'],{'Crime and Mystery'}
The Angel of Terror,['Edgar Wallace'],['./CORPUS/CrimeMystery/21530.txt'],{'Crime and Mystery'}
Crime and Punishment,['Fyodor Dostoevsky'],['./CORPUS/CrimeMystery/2554.txt'],{'Crime and Mystery'}
"Writings in the United Amateur, 1915-1922",['Howard Phillips Lovecraft'],['./CORPUS/ScienceFiction/30637.txt'],{'Science Fiction'}
An Incident on Route 12,['James H. Schmitz'],['./CORPUS/ScienceFiction/21897.txt'],{'Science Fiction'}
On the Irrawaddy,['G.A. Henty'],['./CORPUS/Adventure/21242.txt'],{'Adventure'}
The Calm Man,['Frank Belknap Long'],['./CORPUS/ScienceFiction/28583.txt'],{'Science Fiction'}
Point of Departure,['Vaughan Shelton'],"['./CORPUS/ScienceFiction/50945.txt', './CORPUS/CrimeMystery/50945.txt']","{'Science Fiction', 'Crime and Mystery'}"
Plays of Near & Far,['Lord Dunsany'],['./CORPUS/Fantasy/19393.txt'],{'Fantasy'}
Breeder Reaction,['Winston Marks'],['./CORPUS/ScienceFiction/32077.txt'],{'Science Fiction'}
The Sword,['Frank Quattrocchi'],['./CORPUS/ScienceFiction/32697.txt'],{'Science Fiction'}
The Man Who Was Thursday,['G.K. Chesterton'],['./CORPUS/Adventure/1695.txt'],{'Adventure'}
Disowned,['Victor Endersby'],['./CORPUS/ScienceFiction/29384.txt'],{'Science Fiction'}
In the Hands of the Cave-Dwellers,['G.A. Henty'],['./CORPUS/Adventure/43067.txt'],{'Adventure'}
The Return of Sherlock Holmes,['Arthur Conan Doyle'],['./CORPUS/CrimeMystery/108.txt'],{'Crime and Mystery'}
"Goodbye, Dead Man!",['Tom W. Harris'],['./CORPUS/ScienceFiction/29963.txt'],{'Science Fiction'}
Allan and the Holy Flower,['H. Rider Haggard'],['./CORPUS/Adventure/5174.txt'],{'Adventure'}
The Keepers of the King's Peace,['Edgar Wallace'],['./CORPUS/Adventure/25803.txt'],{'Adventure'}
Down and Out in the Magic Kingdom,['Cory Doctorow'],['./CORPUS/ScienceFiction/8086.txt'],{'Science Fiction'}
Chronicles of Martin Hewitt,['Arthur Morrison'],['./CORPUS/CrimeMystery/37820.txt'],{'Crime and Mystery'}
The Rat Race,['Jay Franklin'],['./CORPUS/ScienceFiction/51854.txt'],{'Science Fiction'}
Tony and the Beetles,['Philip K. Dick'],['./CORPUS/ScienceFiction/40964.txt'],{'Science Fiction'}
Bat Wing,['Sax Rohmer'],['./CORPUS/CrimeMystery/6382.txt'],{'Crime and Mystery'}
Ayesha,['H. Rider Haggard'],['./CORPUS/Adventure/5228.txt'],{'Adventure'}
Let'em Breathe Space,['Lester del Rey'],['./CORPUS/ScienceFiction/31286.txt'],{'Science Fiction'}
Hawk Carse,['Anthony Gilmore'],['./CORPUS/ScienceFiction/30307.txt'],{'Science Fiction'}
The Daffodil Mystery,['Edgar Wallace'],['./CORPUS/CrimeMystery/20912.txt'],{'Crime and Mystery'}
"I, the Unspeakable",['Walt Sheldon'],['./CORPUS/ScienceFiction/51210.txt'],{'Science Fiction'}
My Lady Greensleeves,['Frederik Pohl'],['./CORPUS/ScienceFiction/51310.txt'],{'Science Fiction'}
The Widow Lerouge,['Emile Gaboriau'],['./CORPUS/CrimeMystery/3802.txt'],{'Crime and Mystery'}
The Pilot and the Bushman,['Sylvia Jacobs'],['./CORPUS/ScienceFiction/51297.txt'],{'Science Fiction'}
Vampires of Space,['Sewell Peaslee Wright'],['./CORPUS/ScienceFiction/29353.txt'],{'Science Fiction'}
The Eternal Wall,['Raymond Zinke Gallun'],['./CORPUS/ScienceFiction/27110.txt'],{'Science Fiction'}
Traveling Companion Wanted,['Richard Wilson'],['./CORPUS/ScienceFiction/51759.txt'],{'Science Fiction'}
Oneness,['James H. Schmitz'],['./CORPUS/ScienceFiction/30728.txt'],{'Science Fiction'}
Edison's Conquest of Mars,['Garrett Putman Serviss'],['./CORPUS/ScienceFiction/19141.txt'],{'Science Fiction'}
The Sundering Flood,['William Morris'],['./CORPUS/Fantasy/25547.txt'],{'Fantasy'}
To Remember Charlie By,['Roger Dee'],['./CORPUS/ScienceFiction/31599.txt'],{'Science Fiction'}
Held Fast For England,['G.A. Henty'],['./CORPUS/Adventure/21788.txt'],{'Adventure'}
Maiwa's Revenge,['H. Rider Haggard'],['./CORPUS/Adventure/2713.txt'],{'Adventure'}
The Honor of the Name,['Emile Gaboriau'],['./CORPUS/CrimeMystery/4002.txt'],{'Crime and Mystery'}
The Terror from the Depths,['Sewell Peaslee Wright'],['./CORPUS/ScienceFiction/29118.txt'],{'Science Fiction'}
El Dorado,['Baroness Orczy'],['./CORPUS/Adventure/1752.txt'],{'Adventure'}
"Futuria Fantasia, Winter 1940",['Ray Bradbury'],['./CORPUS/ScienceFiction/41627.txt'],{'Science Fiction'}
Genesis,['H. Beam Piper'],['./CORPUS/ScienceFiction/18105.txt'],{'Science Fiction'}
Selected Stories,['Bret Harte'],['./CORPUS/Western/1312.txt'],{'Western'}
"Next Door, Next World",['Robert Donald Locke'],['./CORPUS/ScienceFiction/26205.txt'],{'Science Fiction'}
The Peacemaker,['Alfred Coppel'],['./CORPUS/ScienceFiction/31767.txt'],{'Science Fiction'}
Black Jack,['Max Brand'],['./CORPUS/Western/9925.txt'],{'Western'}
The Beginning,['Henry Hasse'],['./CORPUS/ScienceFiction/27645.txt'],{'Science Fiction'}
Charity Case,['Jim Harmon'],['./CORPUS/ScienceFiction/51657.txt'],{'Science Fiction'}
Teething Ring,['James Causey'],['./CORPUS/ScienceFiction/29625.txt'],{'Science Fiction'}
The Day of the Beast,['Zane Grey'],['./CORPUS/Western/15673.txt'],{'Western'}
A Choice of Miracles,['James A. Cox'],['./CORPUS/ScienceFiction/26190.txt'],{'Science Fiction'}
"Buck Peters, Ranchman","['Clarence E. Mulford', 'John Wood Clay']",['./CORPUS/Western/42800.txt'],{'Western'}
The Great Gray Plague,['Raymond F. Jones'],['./CORPUS/ScienceFiction/28118.txt'],{'Science Fiction'}
Junior Achievement,['William Lee'],['./CORPUS/ScienceFiction/27665.txt'],{'Science Fiction'}
Hanging by a Thread,['Gordon Randall Garrett'],['./CORPUS/ScienceFiction/30308.txt'],{'Science Fiction'}
All Jackson's Children,['Daniel F. Galouye'],['./CORPUS/ScienceFiction/51185.txt'],{'Science Fiction'}
Ripeness is All,['Jesse Roarke'],['./CORPUS/ScienceFiction/43038.txt'],{'Science Fiction'}
The U.P. Trail,['Zane Grey'],['./CORPUS/Western/4684.txt'],{'Western'}
The Skylark of Space,"['Edward Elmer Smith', 'Lee Hawkins Garby']","['./CORPUS/Adventure/20869.txt', './CORPUS/ScienceFiction/20869.txt']","{'Adventure', 'Science Fiction'}"
Second Sight,['Alan Edward Nourse'],['./CORPUS/ScienceFiction/22997.txt'],{'Science Fiction'}
The Other Now,['Murray Leinster'],['./CORPUS/ScienceFiction/51112.txt'],{'Science Fiction'}
The Story of the Amulet,['E. Nesbit'],"['./CORPUS/ScienceFiction/837.txt', './CORPUS/Fantasy/837.txt']","{'Science Fiction', 'Fantasy'}"
Crossroads of Destiny,['Henry Beam Piper'],['./CORPUS/ScienceFiction/18632.txt'],{'Science Fiction'}
Star Mother,['Robert F. Young'],['./CORPUS/ScienceFiction/26957.txt'],{'Science Fiction'}
Spacewrecked on Venus,['Neil R. Jones'],['./CORPUS/ScienceFiction/40993.txt'],{'Science Fiction'}
Off on a Comet,['Jules Verne'],['./CORPUS/ScienceFiction/1353.txt'],{'Science Fiction'}
The Fourth R,['George Oliver Smith'],['./CORPUS/ScienceFiction/18602.txt'],{'Science Fiction'}
Tom Swift and the Electronic Hydrolung,['Victor Appleton'],"['./CORPUS/Adventure/19258.txt', './CORPUS/ScienceFiction/19258.txt']","{'Adventure', 'Science Fiction'}"
Birds of a Feather,['Robert Silverberg'],['./CORPUS/ScienceFiction/51361.txt'],{'Science Fiction'}
Dorothy and the Wizard in Oz,['L Frank. Baum'],['./CORPUS/Fantasy/19450.txt'],{'Fantasy'}
Two Timer,['Fredric Brown'],['./CORPUS/ScienceFiction/29948.txt'],{'Science Fiction'}
Riya's Foundling,['Algirdas Jonas Budrys'],['./CORPUS/ScienceFiction/34420.txt'],{'Science Fiction'}
Taboo,['James Branch Cabell'],['./CORPUS/Fantasy/17134.txt'],{'Fantasy'}
The Tiger of Mysore,['G.A. Henty'],['./CORPUS/Adventure/18813.txt'],{'Adventure'}
Keep Your Shape,['Robert Sheckley'],['./CORPUS/ScienceFiction/32346.txt'],{'Science Fiction'}
Rowdy of the Cross L,"['B.M. Sinclair', 'AKA B.M. Bower']",['./CORPUS/Western/1907.txt'],{'Western'}
What is Posat?,['Phyllis Sterling Smith'],['./CORPUS/ScienceFiction/51336.txt'],{'Science Fiction'}
The Long Voyage,['Carl Richard Jacobi'],['./CORPUS/ScienceFiction/29742.txt'],{'Science Fiction'}
Survival Type,['J.F. Bone'],['./CORPUS/ScienceFiction/51395.txt'],{'Science Fiction'}
Solid Solution,['James Stamers'],['./CORPUS/ScienceFiction/51610.txt'],{'Science Fiction'}
The Last Evolution,['John Wood Campbell'],['./CORPUS/ScienceFiction/27462.txt'],{'Science Fiction'}
The Man from Time,['Frank Belknap Long'],['./CORPUS/ScienceFiction/29418.txt'],{'Science Fiction'}
Brood of the Dark Moon,['Charles Willard Diffin'],['./CORPUS/ScienceFiction/32398.txt'],{'Science Fiction'}
New Apples in the Garden,['Kris Ottman Neville'],['./CORPUS/ScienceFiction/30767.txt'],{'Science Fiction'}
